,product_name,product_brand,expire_date,product_code
419,ayam limau,ainons cakes & pastries,15.02.2020,
420,ayam manghribi (package food),ainons cakes & pastries,15.02.2020,
421,ayam masak kicap (package food),ainons cakes & pastries,15.02.2020,
422,ayam masak kicap sauce,sauce empire manufacturing sdn bhd,31.12.2020,
424,ayam masak merah,ainons cakes & pastries,15.02.2020,
423,ayam masak merah,pak hailam kopitiam sdn bhd,,
425,ayam masak merah gravy,pak hailam kopitiam sdn bhd,,
426,ayam masak merah paste,sauce empire manufacturing sdn bhd,31.12.2020,
427,ayam masak merah with green peas and onions,supreme discovery(m) sdn bhd,15.01.2020,
428,ayam masak merah with rice,supreme discovery(m) sdn bhd,15.01.2020,
429,ayam masak merah(warehouse/function),tarbush catering & food industry sdn. bhd.,,
430,ayam masak tomato(warehouse/function),tarbush catering & food industry sdn. bhd.,,
431,ayam penyet,resepi arena sdn bhd,Sijil Telah Ditarik Balik,
433,ayam percik paste,sauce empire manufacturing sdn bhd,31.12.2020,
432,ayam percik paste,ainons cakes & pastries,15.02.2020,
434,ayam percik(warehouse/function),tarbush catering & food industry sdn. bhd.,,
435,ayam rempah kam heong,pak hailam kopitiam sdn bhd,15.07.2019,
436,ayam rendang(warehouse/function),tarbush catering & food industry sdn. bhd.,,
437,ayam sambal hijau,resepi arena sdn bhd,Sijil Telah Ditarik Balik,
438,ayam tandoori(warehouse/function),tarbush catering & food industry sdn. bhd.,,
162,ayran / laban,m-c dairy,,76241 03604
439,b1 tenderloingrain fed yg,global livestock services sdn. bhd.,15.10.2019,
440,b2 ribeye/cube rollgrain fed yg,global livestock services sdn. bhd.,15.10.2019,
441,b3 striploingrain fed yg,global livestock services sdn. bhd.,15.10.2019,
442,baba ganough-warehouse,tarbush catering & food industry sdn. bhd.,,
7333,baby 100% pure petroleum jelly,vaseline,,
6194,baby feeder,shield corporation limited,,
6193,baby feeder,shield corporation limited,,
6195,baby feeder,shield corporation limited,,
6196,baby feeder,shield corporation limited,,
6197,baby feeder,shield corporation limited,,
61,baby food and hazelnut spread,lino,17-08-16,
7387,baby oh baby organic herbal shampoo unscented,rainbow research's,,
4884,baby oil,al-khair creative quality ware,,
7386,baby shampoo and body wash fragrance free 16 oz,babyganic,,
7384,baby wipes,huggies,,
7300,"babyganics alchohol free foaming hand sanitizer, fragrance free, 250ml (8.45-ounce) bottles (pack of",babyganic,,
443,badak berendam,rahmat venture sdn bhd,15.07.2019,
5848,badam barfi,jubilant foods (pvt) ltd.,,
6251,badam star brand,synarome manufacturing company (pvt) ltd,,
5524,bagharey baingan,freshmate co.,,
444,baguette,yeast atelier sdn bhd,31.07.2019,
445,baguette sourdough,yeast atelier sdn bhd,31.07.2019,
446,bahulu,hazel cake house,31.05.2019,
7923,baked 100% whole wheat crisp crackers,kroger,,
447,baked chicken bun,new wing cheong foods industries sdn bhd,30.09.2019,
7635,baked original oyster crackers,kroger,,
7919,baked original oyster crackers,kroger,,
9172,baked original potato chips,great value,,
8002,baked original potato chips,heb,,
7925,baked original wheat crisp crackers,kroger,,
7922,baked original woven whole wheat crackers,kroger,,
448,baked salted egg dumpling,new wing cheong foods industries sdn bhd,30.09.2019,
449,baked sesame seed,pak hailam kopitiam sdn bhd,,
8644,baked sweet potato fries original,green giant,,
9003,bakery classic 12 sliders wheat buns,pepperidge farm,,
9002,bakery classic 12 sliders white buns,pepperidge farm,,
9004,bakery classic 8 side sliced hot dog buns,pepperidge farm,,
9001,bakery classic 8 soft white hamburger buns,pepperidge farm,,
9005,bakery classic 8 top sliced hot dog buns,pepperidge farm,,
4957,bakery compound,bell more aromatics,,
153,baking cheese 5kg,m-c dairy,,76241 03532
450,baking powder,kientat trading sdn. bhd.,15.07.2019,
451,baking powder,360horizonz sdn. bhd.,15.03.2020,
452,bakso bihun/mee,resepi arena sdn bhd,Sijil Telah Ditarik Balik,
453,bakso daging,carey food services sdn. bhd.,31.12.2020,
454,bakso penyet,resepi arena sdn bhd,Sijil Telah Ditarik Balik,
5849,baloo shahi,jubilant foods (pvt) ltd.,,
455,baluza chocolate flavour(dessert)- warehouse,tarbush catering & food industry sdn. bhd.,,
456,baluza cranberry flavour(dessert)- warehouse,tarbush catering & food industry sdn. bhd.,,
457,baluza orange flavour(dessert)- warehouse,tarbush catering & food industry sdn. bhd.,,
458,bamboo charcoal love letter,ann-lee industries (m) sdn bhd,30.09.2019,
459,bamboo shoot roll,new wing cheong foods industries sdn bhd,30.09.2019,
460,bamyeh-warehouse,tarbush catering & food industry sdn. bhd.,,
461,ban potato,imam food sdn bhd,15.08.2019,
462,ban wholemeal,imam food sdn bhd,15.08.2019,
6252,banafsha star brand,synarome manufacturing company (pvt) ltd,,
6253,banana 1800,synarome manufacturing company (pvt) ltd,,
4958,banana 3740,bell more aromatics,,
4959,banana 6004,bell more aromatics,,
6254,banana af 6060,synarome manufacturing company (pvt) ltd,,
6255,banana am 6000,synarome manufacturing company (pvt) ltd,,
6256,banana bl 8020,synarome manufacturing company (pvt) ltd,,
6257,banana bloom,synarome manufacturing company (pvt) ltd,,
4960,banana bm,bell more aromatics,,
463,banana cake,yeast atelier sdn bhd,31.07.2019,
464,banana cake loaf,hazel cake house,31.05.2019,
6258,banana ch-0730,synarome manufacturing company (pvt) ltd,,
6259,banana cream 151,synarome manufacturing company (pvt) ltd,,
6260,banana creamy 1991,synarome manufacturing company (pvt) ltd,,
6261,banana exl,synarome manufacturing company (pvt) ltd,,
465,banana flavour,kientat trading sdn. bhd.,15.07.2019,
466,banana flavour,360horizonz sdn. bhd.,31.10.2019,
467,banana flavour (m),kientat trading sdn. bhd.,15.07.2019,
468,banana fritter flour (tepung goreng pisang),sri nona food industries sdn. bhd.,,
469,banana fritter flour (tepung goreng pisang),sri nona food industries sdn. bhd.,15.04.2021,
470,banana lotus pancake,new wing cheong foods industries sdn bhd,30.09.2019,
471,banana muffin,hazel cake house,31.05.2019,
4961,banana no.1,bell more aromatics,,
6262,banana no.1,synarome manufacturing company (pvt) ltd,,
6263,banana oil 02801,synarome manufacturing company (pvt) ltd,,
6264,banana oil 4843,synarome manufacturing company (pvt) ltd,,
4962,banana oil 4848,bell more aromatics,,
6265,banana oil 4849,synarome manufacturing company (pvt) ltd,,
4963,banana oil 8080,bell more aromatics,,
6266,banana oil suprme 9040,synarome manufacturing company (pvt) ltd,,
6267,banana powder flavour 0210,synarome manufacturing company (pvt) ltd,,
6268,banana powder flavour 0210,synarome manufacturing company (pvt) ltd,,
6269,banana prime,synarome manufacturing company (pvt) ltd,,
472,banana red bean pancake,new wing cheong foods industries sdn bhd,30.09.2019,
473,banana salted egg oyster spring roll (b),new wing cheong foods industries sdn bhd,30.09.2019,
474,banana sausage kataifi roll,new wing cheong foods industries sdn bhd,30.09.2019,
6270,banana star brand,synarome manufacturing company (pvt) ltd,,
4964,banana tf-2215,bell more aromatics,,
475,banana with red bean roll,new wing cheong foods industries sdn bhd,30.09.2019,
476,bao - bbq chicken bao,jz oriental delight sdn. bhd.,15.11.2019,
477,bao - kaya bao,jz oriental delight sdn. bhd.,15.11.2019,
478,bao - malay cake,jz oriental delight sdn. bhd.,15.11.2019,
479,bao - meat chicken bao,jz oriental delight sdn. bhd.,15.11.2019,
480,bao - meiting  gold bao,jz oriental delight sdn. bhd.,15.11.2019,
481,bao - mocha chocolate bao,jz oriental delight sdn. bhd.,15.11.2019,
482,bao - red bean bao,jz oriental delight sdn. bhd.,15.11.2019,
483,bao - vege' bao,jz oriental delight sdn. bhd.,15.11.2019,
7381,bar soap unscented,lava,,
7378,bar soap unscented at whole food market only,365 of whole food market,,
7503,barbecue sauce,sweet baby ray,13409918104,
485,barbecue seasoning powder,360horizonz sdn. bhd.,15.03.2020,
484,barbecue seasoning powder,kientat trading sdn. bhd.,15.07.2019,
5493,barbeque,freshmate co.,,
6008,barbeque masala,shan foods (pvt) ltd,,
486,barley flavour,kientat trading sdn. bhd.,15.07.2019,
487,barli,360horizonz sdn. bhd.,31.10.2019,
488,basic brown sauce,deli artisan sdn. bhd.,28.02.2020,
489,basil chicken with spaghetti,supreme discovery(m) sdn bhd,15.01.2020,
490,basil leaf beef,supreme discovery(m) sdn bhd,15.01.2020,
491,basil leaf beef with rice,supreme discovery(m) sdn bhd,15.01.2020,
492,basil leaf chicken,supreme discovery(m) sdn bhd,15.01.2020,
493,basil leaf chicken with rice,supreme discovery(m) sdn bhd,15.01.2020,
494,basil pesto sauce,deli artisan sdn. bhd.,28.02.2020,
495,basmathi rice cake (ketupat basmathi),sri nona food industries sdn. bhd.,30.09.2020,
7382,bath and body soap,kirkland singnature,,
496,batik sago,lulu nyonya goodies sdn bhd,15.12.2019,
497,bawal bakar,resepi arena sdn bhd,Sijil Telah Ditarik Balik,
498,bawal penyet,resepi arena sdn bhd,Sijil Telah Ditarik Balik,
499,bay leafe,palace butcher resources sdn. bhd.,15.10.2020,
7112,bayer aspirin 325 mg coated tablets,bayer,31284355365,
7109,bayer aspirin chewable low dose 81 mg cherry flavor,bayer,3.13E+11,
7108,bayer aspirin chewable low dose 81 mg orange flavor,bayer,3.13E+11,
7110,bayer aspirin low dose 81mg entric coated tablets,bayer,3.13E+11,
7106,bayer back & body aspirin pain reliever caoted tablets,bayer,31284351050,
7107,bayer extra strength coated aspirin,bayer,3.13E+11,
5778,bazooka gum,ismail industries limited - candyland,,
500,bb ball,seaworld fresh mart sdn bhd,15.06.2019,
501,bb roll,seaworld fresh mart sdn bhd,15.06.2019,
4901,bbc elaichi b/g afg box(100*20)5.5g,asian food industries,,
4902,bbc peach b/g afg box(100*20)5.5g,asian food industries,,
4903,bbc peppermint b/g afg box(100*20)5.5g,asian food industries,,
4904,bbc spearmint b/g afg box(100*20)5.5g,asian food industries,,
4905,bbc strw b/g afg box(100*20)5.5g,asian food industries,,
502,bbq black pepper seasoning,world prominence sdn. bhd.,,
503,bbq chicken drumstick,hong kong roast sdn bhd,15.08.2019,
504,bbq chicken meat,pak hailam kopitiam sdn bhd,,
505,bbq chicken meat,new wing cheong foods industries sdn bhd,30.09.2019,
506,bbq chicken pau (cartoon),tsl bestmas manufacturing sdn bhd,31.03.2020,
507,bbq duck with mushroom,new wing cheong foods industries sdn bhd,30.09.2019,
508,bbq glaze marination,palace butcher resources sdn. bhd.,15.10.2020,
509,bbq glutinous rice,pak hailam kopitiam sdn bhd,,
7195,bbq potato crisp,pringles,38000844973,
6155,bbq sauce,shangrila(pvt) limited,,
7019,bbq sauce,longson food products sdn bhd,,
510,bbq sauce,sauce empire manufacturing sdn bhd,31.12.2020,
7498,bbq sauce carolina vinegar style tangy,heinz,1334201,
7497,bbq sauce classic sweet & thick,heinz,1371202,
511,bbq sauce/ sauce for bbq/ sauce for barbecue/ barbecue sauce,yuen chun industries sdn bhd,15.05.2019,
512,bbq seasoning,world prominence sdn. bhd.,,
7559,be well being cereal,giant,,
8160,be well berry cereal,stop & shop,,
8159,be well berry toasted rice flakes cereal,stop & shop,,
7558,be well toasted rice cereal,giant,,
513,bean paste/ organic bean paste/ organic soy bean paste,yuen chun industries sdn bhd,31.01.2020,
514,bean sprout with fried onion and garlic,hong kong roast sdn bhd,15.08.2019,
515,beancurd cheese roll,new wing cheong foods industries sdn bhd,30.09.2019,
516,beancurd chicken roll,new wing cheong foods industries sdn bhd,30.09.2019,
517,beancurd crab meat roll,new wing cheong foods industries sdn bhd,30.09.2019,
518,beancurd crab stick roll,new wing cheong foods industries sdn bhd,30.09.2019,
519,beancurd prawn noodle,new wing cheong foods industries sdn bhd,30.09.2019,
521,beancurd prawn roll,tsl bestmas manufacturing sdn bhd,31.05.2020,
520,beancurd prawn roll,new wing cheong foods industries sdn bhd,30.09.2019,
522,beancurd puff yong tau foo,sedap guo sdn bhd,30.11.2019,
523,beancurd roll,new wing cheong foods industries sdn bhd,30.09.2019,
524,beancurd seafood roll,new wing cheong foods industries sdn bhd,30.09.2019,
525,beancurd skin,new wing cheong foods industries sdn bhd,30.09.2019,
526,beancurd skin yong tau foo,sedap guo sdn bhd,30.11.2019,
527,beary happy,angel candies sdn bhd,31.10.2019,
528,beary love you,angel candies sdn bhd,31.10.2019,
529,beary proud,angel candies sdn bhd,31.10.2019,
530,bee hoon soup,bewemi enterprise,31.10.2019,
531,beef 100 day grain fed cube roll,global livestock services sdn. bhd.,15.10.2019,
532,beef balls,iras selera sdn bhd,15.12.2019,
533,beef balls (black pepper),iras selera sdn bhd,15.12.2019,
534,beef balls (chilli),iras selera sdn bhd,15.12.2019,
535,beef balls (garlic),iras selera sdn bhd,15.12.2019,
536,beef balls (mushroom),iras selera sdn bhd,15.12.2019,
537,beef balls (onion),iras selera sdn bhd,15.12.2019,
538,beef balls (vegetable),iras selera sdn bhd,15.12.2019,
539,beef black pepper(warehouse/function),tarbush catering & food industry sdn. bhd.,,
540,beef block,carey food services sdn. bhd.,31.12.2020,
541,beef bolognaise,deli artisan sdn. bhd.,28.02.2020,
542,beef bone in short rib slice,prima fine foods sdn bhd,31.12.2019,
543,beef bone in slice/cube,prima fine foods sdn bhd,31.12.2019,
544,beef bone slice/cube,prima fine foods sdn bhd,31.12.2019,
545,beef brisket pe (sub prime cuts),global livestock services sdn. bhd.,15.10.2019,
546,beef brisket shabu slice,prima fine foods sdn bhd,31.12.2019,
547,beef brisket slice,prima fine foods sdn bhd,31.12.2019,
222,beef burgers,al safa halal,,24967 00600
5426,beef chapli kabab,dawn frozen foods,,
224,beef chapli kebab 18 oz,al-safa halal,,24967 90580
223,beef chapli kebab 510g,al-safa halal,,24967 90578
548,beef chuck bones,global livestock services sdn. bhd.,15.10.2019,
549,beef cooked tripe,global livestock services sdn. bhd.,15.10.2019,
550,beef curry with potato(warehouse/function),tarbush catering & food industry sdn. bhd.,,
551,beef diced,carey food services sdn. bhd.,31.12.2020,
552,beef floss rolls,ann-lee industries (m) sdn bhd,,
228,beef frankfurters 12 oz,al-safa halal,,24967 40410
230,beef gyro slices 19.2 oz,al-safa halal,,24967 60007
225,beef gyro slices 540 g,al-safa halal,,24967 60009
217,beef hot dogs 12.6 oz,al-safa halal,,24967 43610
553,beef inside (topside) sub prime cuts,global livestock services sdn. bhd.,15.10.2019,
554,beef jerky,ann-lee industries (m) sdn bhd,,
555,beef liver,global livestock services sdn. bhd.,15.10.2019,
556,beef lung,global livestock services sdn. bhd.,15.10.2019,
3,beef meat,wingham beef exports pty ltd,07.09.2020,00131709WBE01C
4,beef meat,ec throsby pty ltd,23.08.2020,00121708ECT01C
10,beef meat,ralph's meat company pty ltd,29.07.2020,00211707RMC01C.rev1
16,beef meat,victoria valley meat exports pty ltd,12.08.2020,00271708VVME01C
13,beef meat,g&k o'connor pty ltd,12.09.2020,00241709GKO01C
35,beef meat / beef offal,hilltop meats,23.09.2021,00411809HTM01C
17,"beef meat / calf meat (veal) / goat meat / sheep meat (including lamb, mutton, ram, hogget)",wagstaff cranbourne pty ltd,08.09.2020,00281709WAG01C
18,"beef meat / calf meat (veal) / goat meat / sheep meat (including lamb, mutton, ram, hogget) offal",wodonga rendering pty ltd,11.08.2020,00291708WOR01C.rev1
25,"beef meat / calf meat (veal) / offal / goat meat / sheep meat (including lamb, mutton, ram, hogget)",hardwicks meatworks pty ltd,22.08.2020,00371708HMW01C
21,"beef meat / calf meat (veal) / sheep meat (including lamb, mutton, ram, hogget)",central meat exports pty ltd (boning room only),10.08.2020,00321708CME01C
12,"beef meat / calf meat (veal) / sheep meat (including lamb, mutton, ram, hogget) / offal",midfield meat international pty ltd,12.07.2020,00231707MMI01C
11,"beef meat / calf meat (veal) / sheep meat (including lamb, mutton, ram, hogget) / offal",m. c. herd pty ltd,13.07.2020,00221707MCHH01C
6,"beef meat / goat meat / calf meat (veal) / sheep meat (including lamb, mutton, ram, hogget) / offal",thomas foods international murray bridge pty ltd,05.09.2020,00161709TFI01C
24,beef meat / offal,gbp australia pty ltd,13.09.2020,00351709GBP01C
20,beef meat / offal,stanbroke beef pty ltd,06.09.2020,00311709STB01C
557,beef meat ball,pak hailam kopitiam sdn bhd,,
558,beef meat sliced,pak hailam kopitiam sdn bhd,,
559,beef meatball,carey food services sdn. bhd.,31.12.2020,
227,beef meatballs,al-safa halal,,24967 90592
560,beef minced,carey food services sdn. bhd.,31.12.2020,
561,beef neck bones slice/cube,prima fine foods sdn bhd,31.12.2019,
